"weight_cat","male","married","edu_cat","bdonationvol","recency_in_month","formvoluntary","formgroup","formmutual","formplasma","formblood","age_cat_2","age_cat_0","resident_cat_0","resident_cat_1","resident_cat_3","occupation_cat_11","occupation_cat_7","occupation_cat_9","occupation_cat_3","occupation_cat_5","occupation_cat_4","occupation_cat_2","occupation_cat_1","occupation_cat_10","occupation_cat_6","firm_cost","firm_gain","test_group"
0,0,1,0,700,18,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,1100,12,0,4,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,1,800,19,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,0,300,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,1,300,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,1,1,800,11,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"1"
0,1,1,0,400,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,24,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,0,400,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,0,1,0,400,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,800,9,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
1,0,0,1,300,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,1,1200,20,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,0,300,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,400,14,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,400,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,400,10,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,1,0,300,21,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,1,1,400,12,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,200,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,1200,8,3,1,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,1,400,11,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,300,18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,1600,12,4,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,700,11,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,24,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,1,300,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,3600,7,9,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
1,0,0,0,300,15,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,0,700,12,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,800,8,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,800,26,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
0,0,1,0,800,11,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,1600,21,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,1,400,7,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,1,300,12,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,1,1,3600,6,9,0,0,0,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,24,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,400,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,300,26,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,24,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,400,15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,400,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,1,2800,19,8,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,1,800,8,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,400,25,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,26,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,0,400,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,1,0,300,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,300,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,1,0,800,12,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,400,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,300,7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,300,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,0,400,13,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,0,1200,12,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
0,0,1,0,400,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,1,0,400,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,600,15,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,400,11,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,200,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,200,24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,1,300,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
1,0,1,0,400,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,400,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,1,300,26,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,800,9,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,300,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,1,2000,14,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,0,1,400,14,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,0,300,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,1,400,13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,1,1,900,17,1,3,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,200,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,450,24,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,10,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,300,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,1,300,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
0,1,0,0,1000,21,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
1,1,0,1,300,24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,0,400,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,1,1,400,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,1,1800,12,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42,330,"1"
0,0,1,1,200,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,1,0,300,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,200,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,1,300,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,300,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,200,9,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,0,400,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,300,21,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
1,1,0,0,400,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,400,8,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,0,0,1,400,12,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,1,0,300,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,400,21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,0,800,22,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"1"
1,1,0,1,700,21,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1"
1,1,0,1,400,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,300,12,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,20,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,1,0,800,21,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,0,1,400,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,300,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,200,25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,1,500,9,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,1,200,14,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,200,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,400,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,400,8,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,1,300,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"1"
0,1,0,0,200,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,300,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,700,16,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,400,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,0,300,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,400,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,1,0,200,9,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,0,1100,21,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,1,1,400,16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,1,1,400,7,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"1"
0,0,1,1,300,20,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,1,1,200,26,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,0,0,400,18,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,1,1,200,16,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,400,16,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,800,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,0,0,1,300,18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,300,15,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,300,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,300,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,15,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,15,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,300,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"1"
1,1,1,0,400,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,300,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,300,25,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,1,0,800,18,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,1,300,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,300,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"1"
1,1,0,1,800,6,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,400,19,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,18,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,1,0,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,2100,6,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,19,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,0,1,200,18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,1,0,400,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,2000,23,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,1,300,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,1,0,400,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,0,1,0,400,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,1,0,700,9,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,17,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,300,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,0,400,9,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,800,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,0,1,200,15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,0,600,10,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,600,26,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,1,400,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,600,14,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,400,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,0,0,1,200,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,0,400,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,0,1,200,9,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,400,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,0,1,1,1200,6,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,0,1,700,20,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,1,0,400,15,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,1,400,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,300,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,1,0,1,200,25,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,0,400,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,1,1,0,400,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,0,300,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,200,26,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,0,400,23,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,1,300,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,300,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
0,1,0,1,1700,15,0,7,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,1,0,400,15,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,300,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,0,1,400,7,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,1,0,1200,20,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,0,0,1,400,12,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,1,400,15,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,200,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
0,1,0,1,200,26,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,0,400,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,1,200,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,1,0,1,1600,19,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,1,0,400,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"1"
1,0,0,0,400,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,400,18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,0,1,300,8,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,1,1,0,400,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,0,0,0,300,20,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,1,1,400,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,1,1,400,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
0,1,0,0,400,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
1,0,1,1,200,13,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
1,0,1,0,400,24,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
